Date_value,Day_quarter,in_ACCIDENT AND EMERGENCY,in_CARDIOLOGY,in_COVID,in_DERMATOLOGY,in_GASTROENTEROLOGY,in_GENERAL MEDICINE,in_GENERAL SURGERY,in_GERIATRIC MEDICINE,in_GYNAECOLOGY,in_HAEMATOLOGY (CLINICAL),in_ONCOLOGY,in_OPHTHALMOLOGY,in_OTHER,in_PALLIATIVE MEDICINE,in_REHABILITATION,in_THORACIC MEDICINE,in_TRAUMA AND ORTHOPAEDICS,in_UROLOGY,in_total,out_ACCIDENT AND EMERGENCY,out_CARDIOLOGY,out_COVID,out_DERMATOLOGY,out_GASTROENTEROLOGY,out_GENERAL MEDICINE,out_GENERAL SURGERY,out_GERIATRIC MEDICINE,out_GYNAECOLOGY,out_HAEMATOLOGY (CLINICAL),out_ONCOLOGY,out_OPHTHALMOLOGY,out_OTHER,out_PALLIATIVE MEDICINE,out_REHABILITATION,out_THORACIC MEDICINE,out_TRAUMA AND ORTHOPAEDICS,out_UROLOGY,out_total,D_O_W,W_O_M,MONTH,daily_total,total,daily_GENERAL SURGERY,GENERAL SURGERY,daily_GERIATRIC MEDICINE,GERIATRIC MEDICINE,daily_THORACIC MEDICINE,THORACIC MEDICINE,daily_ACCIDENT AND EMERGENCY,ACCIDENT AND EMERGENCY,daily_UROLOGY,UROLOGY,daily_GENERAL MEDICINE,GENERAL MEDICINE,daily_OTHER,OTHER,daily_CARDIOLOGY,CARDIOLOGY,daily_OPHTHALMOLOGY,OPHTHALMOLOGY,daily_GYNAECOLOGY,GYNAECOLOGY,daily_DERMATOLOGY,DERMATOLOGY,daily_GASTROENTEROLOGY,GASTROENTEROLOGY,daily_REHABILITATION,REHABILITATION,daily_ONCOLOGY,ONCOLOGY,daily_COVID,COVID,daily_HAEMATOLOGY (CLINICAL),HAEMATOLOGY (CLINICAL),daily_TRAUMA AND ORTHOPAEDICS,TRAUMA AND ORTHOPAEDICS,daily_PALLIATIVE MEDICINE,PALLIATIVE MEDICINE,new_date
08/04/2015,12AM-6PM,5,4,0,0,0,25,6,0,2,2,0,1,1,1,0,0,0,0,47,-5,-7,0,0,-1,-36,-6,-2,-2,0,0,-1,-4,0,-2,-4,0,-4,-74,Wednesday,2,Apr,-27,487,0,50,-2,6,-4,10,0,2,-4,8,-11,246,-3,62,-3,62,0,1,0,3,0,0,-1,11,-2,0,0,0,0,0,2,8,0,0,1,18,08/04/2015 13:00
08/04/2015,6PM-12PM,5,3,0,0,0,7,5,2,0,0,0,0,0,1,0,0,0,2,25,-6,-3,0,0,-1,-10,-3,-1,-2,0,0,0,-1,-1,0,-1,0,0,-29,Wednesday,2,Apr,-4,483,2,52,1,7,-1,9,-1,1,2,10,-3,243,-1,61,0,62,0,1,-2,1,0,0,-1,10,0,0,0,0,0,0,0,8,0,0,0,18,08/04/2015 19:00
09/04/2015,12PM-6AM,1,3,0,0,0,6,2,0,0,0,0,0,2,0,0,0,0,1,15,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,-1,Thursday,2,Apr,14,497,2,54,0,7,0,9,1,2,1,11,6,249,1,62,3,65,0,1,0,1,0,0,0,10,0,0,0,0,0,0,0,8,0,0,0,18,09/04/2015 01:00
09/04/2015,6AM-12AM,4,2,0,0,0,11,3,1,2,0,0,1,1,0,0,1,0,1,27,-3,0,0,0,0,-3,-1,0,-1,0,0,0,-1,-2,0,0,0,-1,-12,Thursday,2,Apr,15,512,2,56,1,8,1,10,1,3,0,11,8,257,0,62,2,67,1,2,1,2,0,0,0,10,0,0,0,0,0,0,0,8,0,0,-2,16,09/04/2015 07:00
09/04/2015,12AM-6PM,8,4,0,0,1,20,3,2,2,0,0,0,2,0,0,1,0,2,45,-8,-3,0,0,-1,-32,-14,-1,-3,-1,0,0,-1,0,0,-3,0,-1,-68,Thursday,2,Apr,-23,489,-11,45,1,9,-2,8,0,3,1,12,-12,245,1,63,1,68,0,2,-1,1,0,0,0,10,0,0,0,0,0,0,-1,7,0,0,0,16,09/04/2015 13:00
09/04/2015,6PM-12PM,6,4,0,0,1,10,2,3,0,0,0,0,1,0,0,2,0,0,29,-6,-2,0,0,-1,-7,-5,-2,0,-1,0,0,-2,0,0,-1,0,-1,-28,Thursday,2,Apr,1,490,-3,42,1,10,1,9,0,3,-1,11,3,248,-1,62,2,70,0,2,0,1,0,0,0,10,0,0,0,0,0,0,-1,6,0,0,0,16,09/04/2015 19:00
10/04/2015,12PM-6AM,4,1,0,0,0,4,0,1,0,0,0,0,1,0,0,0,0,1,12,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,Friday,2,Apr,9,499,0,42,1,11,0,9,1,4,1,12,4,252,1,63,1,71,0,2,0,1,0,0,0,10,0,0,0,0,0,0,0,6,0,0,0,16,10/04/2015 01:00
10/04/2015,6AM-12AM,3,1,0,0,0,11,2,0,0,0,0,0,0,0,0,0,0,2,19,-2,0,0,0,0,-7,-2,0,0,0,0,0,-2,0,0,0,0,-1,-14,Friday,2,Apr,5,504,0,42,0,11,0,9,1,5,1,13,4,256,-2,61,1,72,0,2,0,1,0,0,0,10,0,0,0,0,0,0,0,6,0,0,0,16,10/04/2015 07:00
10/04/2015,12AM-6PM,5,5,0,0,0,12,5,2,0,0,0,1,2,1,0,0,0,0,33,-4,-11,0,0,-2,-36,-6,-6,0,0,0,0,-2,0,0,0,0,-4,-71,Friday,2,Apr,-38,466,-1,41,-4,7,0,9,1,6,-4,9,-24,232,0,61,-6,66,1,3,0,1,0,0,-2,8,0,0,0,0,0,0,0,6,0,0,1,17,10/04/2015 13:00
10/04/2015,6PM-12PM,5,2,0,0,0,10,6,0,0,2,0,0,1,0,0,2,0,4,32,-6,-8,0,0,0,-9,-2,0,0,0,0,0,0,0,0,-1,0,-1,-27,Friday,2,Apr,5,471,4,45,0,7,1,10,-1,5,3,12,1,233,1,62,-6,60,0,3,0,1,0,0,0,8,0,0,0,0,0,0,2,8,0,0,0,17,10/04/2015 19:00
11/04/2015,12PM-6AM,3,2,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0,0,11,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,Saturday,2,Apr,7,478,1,46,1,8,0,10,-1,4,0,12,4,237,0,62,2,62,0,3,0,1,0,0,0,8,0,0,0,0,0,0,0,8,0,0,0,17,11/04/2015 01:00
11/04/2015,6AM-12AM,0,1,0,0,0,7,0,0,0,0,0,0,1,0,0,1,0,3,13,-1,-1,0,0,0,-3,0,0,0,0,0,0,0,0,0,-2,0,-1,-8,Saturday,2,Apr,5,483,0,46,0,8,-1,9,-1,3,2,14,4,241,1,63,0,62,0,3,0,1,0,0,0,8,0,0,0,0,0,0,0,8,0,0,0,17,11/04/2015 07:00
11/04/2015,12AM-6PM,7,3,0,0,0,10,4,0,0,0,0,1,0,0,0,1,0,0,26,-8,-1,0,0,0,-13,-6,0,0,0,0,0,-2,0,0,0,0,0,-30,Saturday,2,Apr,-4,479,-2,44,0,8,1,10,-1,2,0,14,-3,238,-2,61,2,64,1,4,0,1,0,0,0,8,0,0,0,0,0,0,0,8,0,0,0,17,11/04/2015 13:00
11/04/2015,6PM-12PM,2,2,0,0,0,9,2,1,0,0,0,0,3,0,0,1,0,0,20,-3,-1,0,0,0,-1,-3,0,0,-1,0,-1,-1,0,0,0,0,0,-11,Saturday,2,Apr,9,488,-1,43,1,9,1,11,-1,1,0,14,8,246,2,63,1,65,-1,3,0,1,0,0,0,8,0,0,0,0,0,0,-1,7,0,0,0,17,11/04/2015 19:00
12/04/2015,12PM-6AM,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,-6,Sunday,3,Apr,7,495,0,43,0,9,-1,10,7,8,1,15,0,246,0,63,0,65,0,3,0,1,0,0,0,8,0,0,0,0,0,0,0,7,0,0,0,17,12/04/2015 01:00
12/04/2015,6AM-12AM,4,2,0,0,0,5,3,0,0,0,0,1,0,0,0,0,0,0,15,-10,0,0,0,0,-2,-1,0,0,0,0,0,0,0,0,-1,0,0,-14,Sunday,3,Apr,1,496,2,45,0,9,-1,9,-6,2,0,15,3,249,0,63,2,67,1,4,0,1,0,0,0,8,0,0,0,0,0,0,0,7,0,0,0,17,12/04/2015 07:00
12/04/2015,12AM-6PM,4,3,0,0,0,10,1,0,0,0,0,0,0,0,0,3,0,1,22,-2,-3,0,0,-1,-9,-5,-1,0,0,0,0,-2,0,0,0,0,-3,-26,Sunday,3,Apr,-4,492,-4,41,-1,8,3,12,2,4,-2,13,1,250,-2,61,0,67,0,4,0,1,0,0,-1,7,0,0,0,0,0,0,0,7,0,0,0,17,12/04/2015 13:00
12/04/2015,6PM-12PM,6,4,0,0,0,8,5,0,0,0,0,0,0,1,0,1,0,2,27,-8,-2,0,0,0,-4,0,0,0,0,0,0,0,0,0,-1,0,-1,-16,Sunday,3,Apr,11,503,5,46,0,8,0,12,-2,2,1,14,4,254,0,61,2,69,0,4,0,1,0,0,0,7,0,0,0,0,0,0,0,7,0,0,1,18,12/04/2015 19:00
13/04/2015,12PM-6AM,5,3,0,0,0,3,2,0,0,0,0,0,0,0,0,2,0,0,15,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,Monday,3,Apr,12,515,2,48,0,8,2,14,2,4,0,14,3,257,0,61,3,72,0,4,0,1,0,0,0,7,0,0,0,0,0,0,0,7,0,0,0,18,13/04/2015 01:00
13/04/2015,6AM-12AM,4,4,0,0,1,3,2,0,2,0,0,0,0,0,0,0,0,0,16,-7,-1,0,0,0,-5,-1,0,-1,0,0,0,0,-1,0,-2,0,0,-18,Monday,3,Apr,-2,513,1,49,0,8,-2,12,-3,1,0,14,-2,255,0,61,3,75,0,4,1,2,0,0,1,8,0,0,0,0,0,0,0,7,0,0,-1,17,13/04/2015 07:00
13/04/2015,12AM-6PM,5,1,0,0,1,22,6,1,1,1,0,1,1,0,0,1,0,2,43,-3,-6,0,0,-2,-31,-7,-1,-2,0,0,0,0,0,0,-4,0,-4,-60,Monday,3,Apr,-17,496,-1,48,0,8,-3,9,2,3,-2,12,-9,246,1,62,-5,70,1,5,-1,1,0,0,-1,7,0,0,0,0,0,0,1,8,0,0,0,17,13/04/2015 13:00
13/04/2015,6PM-12PM,3,2,0,0,0,13,3,0,0,0,0,0,2,0,0,0,0,2,25,-2,-6,0,0,-1,-10,-5,0,0,0,0,0,0,0,0,-1,0,-3,-28,Monday,3,Apr,-3,493,-2,46,0,8,-1,8,1,4,-1,11,3,249,2,64,-4,66,0,5,0,1,0,0,-1,6,0,0,0,0,0,0,0,8,0,0,0,17,13/04/2015 19:00
14/04/2015,12PM-6AM,3,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,2,9,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,Tuesday,3,Apr,4,497,0,46,0,8,0,8,-2,2,2,13,2,251,0,64,1,67,0,5,0,1,0,0,1,7,0,0,0,0,0,0,0,8,0,0,0,17,14/04/2015 01:00
14/04/2015,6AM-12AM,3,3,0,0,0,4,3,0,2,0,0,0,0,1,0,0,0,1,17,-2,-2,0,0,0,-4,-2,0,-1,0,0,0,-1,0,0,0,0,-2,-14,Tuesday,3,Apr,3,500,1,47,0,8,0,8,1,3,-1,12,0,251,-1,63,1,68,0,5,1,2,0,0,0,7,0,0,0,0,0,0,0,8,0,0,1,18,14/04/2015 07:00
14/04/2015,12AM-6PM,4,8,0,0,1,20,5,0,0,0,0,0,1,1,0,0,0,1,41,-5,-9,0,0,-1,-35,-5,0,-1,0,0,0,-4,-1,0,-1,0,-2,-64,Tuesday,3,Apr,-23,477,0,47,0,8,-1,7,-1,2,-1,11,-15,236,-3,60,-1,67,0,5,-1,1,0,0,0,7,0,0,0,0,0,0,0,8,0,0,0,18,14/04/2015 13:00
14/04/2015,6PM-12PM,7,3,0,0,1,9,4,1,0,0,0,0,0,0,0,0,0,0,25,-5,-3,0,0,0,-8,0,0,0,0,0,0,-1,0,0,-1,0,-1,-19,Tuesday,3,Apr,6,483,4,51,1,9,-1,6,2,4,-1,10,1,237,-1,59,0,67,0,5,0,1,0,0,1,8,0,0,0,0,0,0,0,8,0,0,0,18,14/04/2015 19:00
15/04/2015,12PM-6AM,2,1,0,0,0,6,1,0,0,0,0,0,1,0,0,0,0,0,11,-3,0,0,0,0,-1,-1,0,0,0,0,0,-1,0,0,0,0,0,-6,Wednesday,3,Apr,5,488,0,51,0,9,0,6,-1,3,0,10,5,242,0,59,1,68,0,5,0,1,0,0,0,8,0,0,0,0,0,0,0,8,0,0,0,18,15/04/2015 01:00
15/04/2015,6AM-12AM,2,1,0,0,0,10,3,0,0,0,0,0,0,0,0,0,0,0,16,-3,0,0,0,0,-2,-1,0,0,0,0,0,-2,0,0,0,0,0,-8,Wednesday,3,Apr,8,496,2,53,0,9,0,6,-1,2,0,10,8,250,-2,57,1,69,0,5,0,1,0,0,0,8,0,0,0,0,0,0,0,8,0,0,0,18,15/04/2015 07:00
15/04/2015,12AM-6PM,4,5,0,0,0,16,8,0,0,0,0,1,2,0,0,0,0,2,38,-3,-7,0,0,0,-24,-8,0,0,0,0,-2,-3,0,0,0,0,-1,-48,Wednesday,3,Apr,-10,486,0,53,0,9,0,6,1,3,1,11,-8,242,-1,56,-2,67,-1,4,0,1,0,0,0,8,0,0,0,0,0,0,0,8,0,0,0,18,15/04/2015 13:00
15/04/2015,6PM-12PM,2,3,0,0,0,11,2,0,0,0,0,1,2,0,0,0,0,0,21,-2,-6,0,0,0,-11,-3,0,0,0,0,0,-4,0,0,0,0,-1,-27,Wednesday,3,Apr,-6,480,-1,52,0,9,0,6,0,3,-1,10,0,242,-2,54,-3,64,1,5,0,1,0,0,0,8,0,0,0,0,0,0,0,8,0,0,0,18,15/04/2015 19:00
16/04/2015,12PM-6AM,3,2,0,0,0,7,0,0,0,0,0,0,2,0,0,0,0,3,17,-2,0,0,0,0,-2,0,-1,0,0,0,0,-2,0,0,0,0,0,-7,Thursday,3,Apr,10,490,0,52,-1,8,0,6,1,4,3,13,5,247,0,54,2,66,0,5,0,1,0,0,0,8,0,0,0,0,0,0,0,8,0,0,0,18,16/04/2015 01:00
16/04/2015,6AM-12AM,4,1,0,0,0,8,2,0,2,0,0,0,1,1,0,0,0,3,22,-6,0,0,0,0,-7,-1,0,-1,0,0,0,-4,-2,0,0,0,0,-21,Thursday,3,Apr,1,491,1,53,0,8,0,6,-2,2,3,16,1,248,-3,51,1,67,0,5,1,2,0,0,0,8,0,0,0,0,0,0,0,8,0,0,-1,17,16/04/2015 07:00
16/04/2015,12AM-6PM,4,4,0,0,0,16,4,0,1,0,0,0,0,1,0,0,0,4,34,-2,-5,0,0,-1,-28,-7,0,-1,0,0,0,-3,0,0,-1,0,-3,-51,Thursday,3,Apr,-17,474,-3,50,0,8,-1,5,2,4,1,17,-12,236,-3,48,-1,66,0,5,0,2,0,0,-1,7,0,0,0,0,0,0,0,8,0,0,1,18,16/04/2015 13:00
16/04/2015,6PM-12PM,8,1,0,0,0,14,4,0,0,0,0,0,1,0,0,0,0,0,28,-9,-5,0,0,0,-5,-4,0,-1,-1,0,-1,0,0,0,0,0,-1,-27,Thursday,3,Apr,1,475,0,50,0,8,0,5,-1,3,-1,16,9,245,1,49,-4,62,-1,4,-1,1,0,0,0,7,0,0,0,0,0,0,-1,7,0,0,0,18,16/04/2015 19:00
17/04/2015,12PM-6AM,5,1,0,0,0,5,2,0,0,0,0,0,1,1,0,1,0,0,16,-2,0,0,0,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,-5,Friday,3,Apr,11,486,2,52,0,8,1,6,3,6,0,16,2,247,1,50,1,63,0,4,0,1,0,0,0,7,0,0,0,0,0,0,0,7,0,0,1,19,17/04/2015 01:00
17/04/2015,6AM-12AM,2,5,0,0,0,8,3,0,4,0,0,0,0,1,0,0,0,1,24,-3,0,0,0,0,-2,-2,0,-3,0,0,0,-1,-2,0,0,0,-1,-14,Friday,3,Apr,10,496,1,53,0,8,0,6,-1,5,0,16,6,253,-1,49,5,68,0,4,1,2,0,0,0,7,0,0,0,0,0,0,0,7,0,0,-1,18,17/04/2015 07:00
17/04/2015,12AM-6PM,5,1,0,0,0,14,7,0,3,0,0,0,0,0,0,0,0,0,30,-7,-7,0,0,0,-33,-13,0,-2,0,0,-2,-1,0,0,0,0,-1,-66,Friday,3,Apr,-36,460,-6,47,0,8,0,6,-2,3,-1,15,-19,234,-1,48,-6,62,-2,2,1,3,0,0,0,7,0,0,0,0,0,0,0,7,0,0,0,18,17/04/2015 13:00
17/04/2015,6PM-12PM,4,2,0,0,0,10,0,0,0,0,0,0,3,0,1,0,1,1,22,-6,-4,0,0,0,-13,-2,0,-2,0,0,0,0,-1,0,-1,-1,-4,-34,Friday,3,Apr,-12,448,-2,45,0,8,-1,5,-2,1,-3,12,-3,231,3,51,-2,60,0,2,-2,1,0,0,0,7,1,1,0,0,0,0,0,7,0,0,-1,17,17/04/2015 19:00
18/04/2015,12PM-6AM,3,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,7,-2,0,0,0,-1,0,0,0,0,0,0,0,0,-1,0,0,0,0,-4,Saturday,3,Apr,3,451,2,47,0,8,0,5,1,2,1,13,1,232,0,51,0,60,0,2,0,1,0,0,-1,6,0,1,0,0,0,0,0,7,0,0,-1,16,18/04/2015 01:00
18/04/2015,6AM-12AM,2,3,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,1,10,-1,0,0,0,0,-2,0,0,0,0,0,0,-2,0,0,0,0,0,-5,Saturday,3,Apr,5,456,2,49,0,8,0,5,1,3,1,14,-1,231,-2,49,3,63,0,2,0,1,0,0,0,6,0,1,0,0,0,0,0,7,0,0,1,17,18/04/2015 07:00
18/04/2015,12AM-6PM,5,3,0,0,2,12,0,0,0,1,0,0,0,1,0,0,1,2,27,-3,-5,0,0,-1,-12,-4,0,0,-1,0,0,0,0,0,0,-1,-1,-28,Saturday,3,Apr,-1,455,-4,45,0,8,0,5,2,5,1,15,0,231,0,49,-2,61,0,2,0,1,0,0,1,7,0,1,0,0,0,0,0,7,0,0,1,18,18/04/2015 13:00
18/04/2015,6PM-12PM,4,1,0,0,0,18,1,0,0,0,0,0,1,0,0,0,0,1,26,-7,0,0,0,0,-5,-2,0,0,0,0,0,0,0,0,-1,0,-2,-17,Saturday,3,Apr,9,464,-1,44,0,8,-1,4,-3,2,-1,14,13,244,1,50,1,62,0,2,0,1,0,0,0,7,0,1,0,0,0,0,0,7,0,0,0,18,18/04/2015 19:00
19/04/2015,12PM-6AM,9,2,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,16,-5,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,-6,Sunday,4,Apr,10,474,1,45,0,8,0,4,4,6,0,14,3,247,0,50,2,64,0,2,0,1,0,0,0,7,0,1,0,0,0,0,0,7,0,0,0,18,19/04/2015 01:00
19/04/2015,6AM-12AM,2,0,0,0,0,7,4,0,0,0,0,0,0,0,0,0,0,0,13,-4,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,-5,Sunday,4,Apr,8,482,4,49,0,8,0,4,-2,4,0,14,6,253,0,50,0,64,0,2,0,1,0,0,0,7,0,1,0,0,0,0,0,7,0,0,0,18,19/04/2015 07:00
19/04/2015,12AM-6PM,7,1,0,0,0,11,2,0,0,0,0,0,0,1,0,0,0,3,25,-9,-4,0,0,0,-9,-1,0,0,0,0,0,0,0,0,0,0,-4,-27,Sunday,4,Apr,-2,480,1,50,0,8,0,4,-2,2,-1,13,2,255,0,50,-3,61,0,2,0,1,0,0,0,7,0,1,0,0,0,0,0,7,0,0,1,19,19/04/2015 13:00
19/04/2015,6PM-12PM,10,2,0,0,0,8,0,0,0,1,0,0,0,0,0,0,0,0,21,-8,-1,0,0,0,0,-6,0,0,0,0,0,0,0,0,0,0,0,-15,Sunday,4,Apr,6,486,-6,44,0,8,0,4,2,4,0,13,8,263,0,50,1,62,0,2,0,1,0,0,0,7,0,1,0,0,0,0,1,8,0,0,0,19,19/04/2015 19:00
20/04/2015,12PM-6AM,2,1,0,0,0,9,1,0,0,0,0,0,0,0,0,1,0,0,14,-3,-1,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,-6,Monday,4,Apr,8,494,1,45,0,8,1,5,-1,3,0,13,7,270,0,50,0,62,0,2,0,1,0,0,0,7,0,1,0,0,0,0,0,8,0,0,0,19,20/04/2015 01:00
20/04/2015,6AM-12AM,1,3,0,0,0,3,5,0,2,1,0,0,0,0,0,0,0,0,15,-1,0,0,0,0,-4,-1,-1,0,0,0,0,0,0,0,0,0,0,-7,Monday,4,Apr,8,502,4,49,-1,7,0,5,0,3,0,13,-1,269,0,50,3,65,0,2,2,3,0,0,0,7,0,1,0,0,0,0,1,9,0,0,0,19,20/04/2015 07:00
20/04/2015,12AM-6PM,7,5,0,0,1,17,9,0,0,0,0,0,3,0,1,0,0,2,45,-8,-9,0,0,0,-32,-6,-1,-2,0,0,0,-1,0,0,0,0,-1,-60,Monday,4,Apr,-15,487,3,52,-1,6,0,5,-1,2,1,14,-15,254,2,52,-4,61,0,2,-2,1,0,0,1,8,1,2,0,0,0,0,0,9,0,0,0,19,20/04/2015 13:00
20/04/2015,6PM-12PM,8,3,0,0,2,8,3,1,0,0,0,0,2,0,0,0,0,0,27,-5,-2,0,0,0,-9,-5,0,0,0,0,0,0,0,0,-1,0,0,-22,Monday,4,Apr,5,492,-2,50,1,7,-1,4,3,5,0,14,-1,253,2,54,1,62,0,2,0,1,0,0,2,10,0,2,0,0,0,0,0,9,0,0,0,19,20/04/2015 19:00
21/04/2015,12PM-6AM,2,0,0,0,1,6,2,0,0,1,0,0,0,0,0,0,0,0,12,-1,0,0,0,0,-1,0,0,0,0,0,0,-3,-1,0,0,0,0,-6,Tuesday,4,Apr,6,498,2,52,0,7,0,4,1,6,0,14,5,258,-3,51,0,62,0,2,0,1,0,0,1,11,0,2,0,0,0,0,1,10,0,0,-1,18,21/04/2015 01:00
21/04/2015,6AM-12AM,1,3,0,0,1,13,1,0,0,0,0,0,0,0,0,0,0,1,20,-4,-1,0,0,0,-6,0,0,0,0,0,0,0,0,0,0,0,0,-11,Tuesday,4,Apr,9,507,1,53,0,7,0,4,-3,3,1,15,7,265,0,51,2,64,0,2,0,1,0,0,1,12,0,2,0,0,0,0,0,10,0,0,0,18,21/04/2015 07:00
21/04/2015,12AM-6PM,5,3,0,0,1,9,5,0,0,0,0,0,0,1,0,2,0,8,34,-6,-14,0,0,0,-26,-8,0,0,0,0,-1,-4,0,-1,-2,0,-4,-66,Tuesday,4,Apr,-32,475,-3,50,0,7,0,4,-1,2,4,19,-17,248,-4,47,-11,53,-1,1,0,1,0,0,1,13,-1,1,0,0,0,0,0,10,0,0,1,19,21/04/2015 13:00
21/04/2015,6PM-12PM,8,5,0,0,0,8,2,1,0,0,0,0,0,0,0,0,0,0,24,-7,-4,0,0,0,-6,-4,0,0,0,0,0,0,-1,0,0,0,-3,-25,Tuesday,4,Apr,-1,474,-2,48,1,8,0,4,1,3,-3,16,2,250,0,47,1,54,0,1,0,1,0,0,0,13,0,1,0,0,0,0,0,10,0,0,-1,18,21/04/2015 19:00
22/04/2015,12PM-6AM,7,1,0,0,0,4,1,0,0,0,0,0,1,0,0,0,0,3,17,-8,0,0,0,0,-1,-1,0,0,0,0,0,-1,0,0,0,0,0,-11,Wednesday,4,Apr,6,480,0,48,0,8,0,4,-1,2,3,19,3,253,0,47,1,55,0,1,0,1,0,0,0,13,0,1,0,0,0,0,0,10,0,0,0,18,22/04/2015 01:00
22/04/2015,6AM-12AM,2,3,0,0,1,6,0,0,1,0,0,0,0,0,0,0,0,1,14,-3,-2,0,0,0,-1,-3,0,0,0,0,0,-1,0,0,0,0,0,-10,Wednesday,4,Apr,4,484,-3,45,0,8,0,4,-1,1,1,20,5,258,-1,46,1,56,0,1,1,2,0,0,1,14,0,1,0,0,0,0,0,10,0,0,0,18,22/04/2015 07:00
22/04/2015,12AM-6PM,3,6,0,0,0,12,4,0,1,0,0,1,1,2,1,0,0,2,33,-3,-4,0,0,-1,-26,-3,-1,-1,0,0,0,0,-2,0,0,0,-3,-44,Wednesday,4,Apr,-11,473,1,46,-1,7,0,4,0,1,-1,19,-14,244,1,47,2,58,1,2,0,2,0,0,-1,13,1,2,0,0,0,0,0,10,0,0,0,18,22/04/2015 13:00
22/04/2015,6PM-12PM,2,0,0,0,1,8,2,0,0,0,0,0,0,0,0,0,0,2,15,-2,-2,0,0,0,-7,-4,-1,0,-1,0,0,0,0,0,0,0,-2,-19,Wednesday,4,Apr,-4,469,-2,44,-1,6,0,4,0,1,0,19,1,245,0,47,-2,56,0,2,0,2,0,0,1,14,0,2,0,0,0,0,-1,9,0,0,0,18,22/04/2015 19:00
23/04/2015,12PM-6AM,6,1,0,0,0,7,4,0,0,0,0,0,3,0,0,0,0,0,21,-4,0,0,0,0,-3,-1,0,0,0,0,0,-1,0,0,0,0,0,-9,Thursday,4,Apr,12,481,3,47,0,6,0,4,2,3,0,19,4,249,2,49,1,57,0,2,0,2,0,0,0,14,0,2,0,0,0,0,0,9,0,0,0,18,23/04/2015 01:00
23/04/2015,6AM-12AM,2,1,0,0,0,13,1,0,3,0,0,0,2,0,0,0,0,0,22,-3,0,0,0,0,-6,-1,0,-2,0,0,0,0,-1,0,0,0,-1,-14,Thursday,4,Apr,8,489,0,47,0,6,0,4,-1,2,-1,18,7,256,2,51,1,58,0,2,1,3,0,0,0,14,0,2,0,0,0,0,0,9,0,0,-1,17,23/04/2015 07:00
23/04/2015,12AM-6PM,5,3,0,0,2,18,5,0,1,0,0,1,0,0,0,0,0,1,36,-5,-7,0,0,0,-29,-5,0,-3,0,0,0,-6,0,0,-3,0,-4,-62,Thursday,4,Apr,-26,463,0,47,0,6,-3,1,0,2,-3,15,-11,245,-6,45,-4,54,1,3,-2,1,0,0,2,16,0,2,0,0,0,0,0,9,0,0,0,17,23/04/2015 13:00
23/04/2015,6PM-12PM,3,5,0,0,0,7,3,1,0,0,0,0,1,0,0,1,0,2,23,-2,-3,0,0,0,-9,0,0,0,0,0,0,0,-1,0,0,0,-1,-16,Thursday,4,Apr,7,470,3,50,1,7,1,2,1,3,1,16,-2,243,1,46,2,56,0,3,0,1,0,0,0,16,0,2,0,0,0,0,0,9,0,0,-1,16,23/04/2015 19:00
24/04/2015,12PM-6AM,4,4,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,1,13,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,Friday,4,Apr,9,479,0,50,0,7,0,2,0,3,1,17,3,246,0,46,4,60,0,3,0,1,0,0,0,16,1,3,0,0,0,0,0,9,0,0,0,16,24/04/2015 01:00
24/04/2015,6AM-12AM,4,1,0,0,0,9,3,0,2,0,0,0,0,0,0,0,0,0,19,-5,-2,0,0,0,-5,0,0,-1,0,0,0,-1,-1,0,0,0,-1,-16,Friday,4,Apr,3,482,3,53,0,7,0,2,-1,2,-1,16,4,250,-1,45,-1,59,0,3,1,2,0,0,0,16,0,3,0,0,0,0,0,9,0,0,-1,15,24/04/2015 07:00
24/04/2015,12AM-6PM,6,5,0,0,0,12,6,0,1,1,0,0,1,2,0,0,0,1,35,-4,-6,0,0,0,-37,-12,0,-2,-2,0,-1,-4,-1,0,0,0,-2,-71,Friday,4,Apr,-36,446,-6,47,0,7,0,2,2,4,-1,15,-25,225,-3,42,-1,58,-1,2,-1,1,0,0,0,16,0,3,0,0,0,0,-1,8,0,0,1,16,24/04/2015 13:00
